user_id,watch_time_hours,avg_session_mins,top_genres,num_sessions,completion_rate,weekend_watch_ratio
USR-9207,25.95,58.5,"[""Documentary"", ""Sci-Fi"", ""Adventure""]",23,0.808,0.723
USR-8934,18.68,69.37,"[""Adventure"", ""Drama"", ""Crime"", ""Sci-Fi""]",22,0.882,0.421
USR-10535,4.2,32.0,"[""Drama"", ""Comedy""]",5,0.451,0.55
USR-3857,31.17,70.3,"[""Action"", ""Sci-Fi""]",19,0.715,0.426
USR-2862,30.92,101.68,"[""Sci-Fi"", ""Thriller"", ""Action""]",16,0.844,0.315
USR-3660,35.66,90.23,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Crime""]",42,1.0,0.42
USR-4385,7.12,25.56,"[""Comedy"", ""Romance""]",15,0.594,0.301
USR-10662,5.82,33.58,"[""Family""]",5,0.339,0.623
USR-10875,3.07,40.6,"[""Family""]",5,0.35,0.531
USR-9850,3.15,45.45,"[""Comedy""]",5,0.515,0.449
USR-9436,4.34,32.03,"[""Family""]",7,0.271,0.633
USR-8463,23.46,60.77,"[""Sci-Fi"", ""Documentary"", ""Adventure"", ""Romance"", ""Crime""]",30,0.678,0.363
USR-7887,26.35,61.64,"[""Crime"", ""Adventure"", ""Romance"", ""Documentary""]",23,0.721,0.664
USR-5734,7.25,25.72,"[""Comedy"", ""Animation""]",21,0.673,0.237
USR-4332,8.07,19.31,"[""Animation""]",21,0.456,0.294
USR-10101,4.03,23.42,"[""Drama"", ""Comedy""]",7,0.342,0.67
USR-9728,5.84,,"[""Drama""]",7,0.566,0.548
USR-7405,17.73,68.61,"[""Adventure"", ""Sci-Fi"", ""Romance"", ""Drama"", ""Crime""]",26,0.862,0.442
USR-10273,1.61,28.29,"[""Family"", ""Drama""]",6,0.348,0.501
USR-10708,3.46,32.43,"[""Comedy"", ""Drama""]",3,0.7,0.774
USR-8061,21.29,68.69,"[""Romance"", ""Drama"", ""Adventure""]",33,0.833,0.508
USR-3097,45.01,72.65,"[""Action"", ""Thriller""]",35,0.725,0.306
USR-3004,42.56,110.22,"[""Action"", ""Thriller"", ""Sci-Fi""]",8,0.983,0.464
USR-9497,5.99,17.68,"[""Comedy"", ""Family""]",3,0.351,0.731
USR-9847,4.54,38.44,"[""Comedy"", ""Family""]",6,0.513,0.851
USR-5677,13.37,19.33,"[""Comedy"", ""Animation"", ""Romance""]",17,0.776,0.366
USR-6018,6.52,30.43,"[""Comedy"", ""Animation""]",17,0.604,0.473
USR-8470,26.73,62.15,"[""Documentary"", ""Drama"", ""Adventure"", ""Sci-Fi"", ""Romance""]",24,0.729,0.474
USR-1547,32.93,76.68,"[""Action"", ""Sci-Fi"", ""Thriller"", ""Crime""]",21,0.963,0.312
USR-2450,34.15,100.13,"[""Action"", ""Sci-Fi""]",29,0.785,0.301
USR-4987,13.91,21.56,"[""Comedy"", ""Animation""]",20,0.603,0.335
USR-7901,15.16,41.89,"[""Mystery"", ""Crime"", ""Drama""]",23,0.88,0.564
USR-3611,38.84,132.26,"[""Sci-Fi"", ""Thriller""]",41,0.824,0.516
USR-2901,38.89,91.66,"[""Thriller"", ""Sci-Fi""]",27,1.0,0.446
USR-4921,9.37,22.5,"[""Comedy"", ""Animation""]",19,0.534,0.365
USR-3758,41.33,99.41,"[""Sci-Fi"", ""Action"", ""Crime""]",26,0.726,0.333
USR-7125,18.41,63.42,"[""Documentary"", ""Sci-Fi"", ""Romance"", ""Crime"", ""Mystery""]",21,0.883,0.364
USR-7398,26.9,47.01,"[""Drama"", ""Sci-Fi"", ""Crime"", ""Adventure""]",20,0.829,0.692
USR-2886,49.22,118.12,"[""Action"", ""Sci-Fi""]",23,0.917,0.543
USR-10922,1.78,43.27,"[""Family"", ""Comedy""]",8,0.284,0.646
USR-6739,2.6,23.51,"[""Animation""]",27,0.662,0.392
USR-9760,2.92,29.3,"[""Comedy""]",2,0.555,0.489
USR-6891,7.92,25.5,"[""Comedy""]",24,0.611,0.434
USR-3098,36.04,74.27,"[""Action"", ""Sci-Fi""]",24,0.96,0.379
USR-10385,2.35,31.88,"[""Comedy"", ""Drama""]",1,0.282,0.703
USR-6693,10.48,23.51,"[""Comedy"", ""Animation""]",20,0.779,0.355
USR-1500,29.63,66.36,"[""Action"", ""Thriller"", ""Crime""]",17,0.684,0.411
USR-6625,6.91,22.68,"[""Animation"", ""Romance""]",18,0.651,0.327
USR-1837,31.92,104.0,"[""Action"", ""Thriller"", ""Sci-Fi""]",24,0.852,0.401
USR-4472,6.82,24.23,"[""Animation"", ""Comedy"", ""Romance""]",17,0.517,0.52
USR-5698,9.24,20.69,"[""Comedy""]",19,0.739,0.417
USR-7281,28.29,58.82,"[""Documentary"", ""Romance"", ""Adventure""]",35,0.826,0.504
USR-9977,2.53,28.86,"[""Family""]",1,0.316,0.561
USR-3172,46.56,79.22,"[""Sci-Fi"", ""Thriller"", ""Action"", ""Adventure""]",23,0.727,0.686
USR-10327,3.62,38.22,"[""Drama""]",6,0.391,0.715
USR-6679,11.5,23.56,"[""Animation"", ""Comedy""]",19,0.647,0.341
USR-10280,4.04,29.81,"[""Family""]",2,0.218,0.705
USR-1399,47.25,91.09,"[""Thriller"", ""Sci-Fi""]",21,0.746,0.468
USR-3011,29.27,90.3,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Adventure""]",30,0.82,0.395
USR-6167,10.81,37.17,"[""Comedy"", ""Animation""]",24,0.681,0.418
USR-6872,6.92,23.05,"[""Animation""]",17,0.702,0.392
USR-10891,3.61,33.89,"[""Family"", ""Drama""]",5,0.131,0.951
USR-2284,26.41,110.0,"[""Thriller"", ""Sci-Fi""]",15,0.77,0.542
USR-9480,3.24,31.07,,8,0.426,0.828
USR-3449,34.05,111.06,"[""Sci-Fi"", ""Thriller"", ""Action""]",19,0.83,0.476
USR-5257,9.2,25.11,"[""Comedy""]",25,0.623,0.147
USR-2837,38.97,88.6,"[""Sci-Fi"", ""Thriller""]",11,0.852,0.45
USR-10695,4.22,39.43,"[""Drama"", ""Comedy""]",5,0.332,0.949
USR-2020,41.14,68.11,"[""Action"", ""Thriller"", ""Sci-Fi""]",23,0.812,0.508
USR-6067,8.2,19.42,"[""Comedy""]",17,0.48,0.156
USR-2327,31.64,103.46,"[""Action"", ""Sci-Fi""]",30,0.918,0.288
USR-5546,8.177672600550114,34.38,"[""Comedy"", ""Animation""]",23,0.747,0.374
USR-1476,35.68,101.27,"[""Action"", ""Thriller"", ""Sci-Fi""]",13,0.929,0.546
USR-3811,38.71,90.33,"[""Thriller"", ""Action"", ""Crime""]",29,0.894,0.359
USR-9725,0.1,29.55,"[""Family""]",5,0.35,0.646
USR-2652,34.96,79.11,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Slow TV""]",31,0.765,0.406
USR-10710,2.67,32.67,"[""Family""]",10,0.239,0.759
USR-2170,33.46,76.14,"[""Action"", ""Sci-Fi"", ""Thriller""]",20,0.916,0.427
USR-3529,45.96,95.99,"[""Sci-Fi"", ""Thriller""]",25,0.94,0.547
USR-2207,35.93,78.51,"[""Action"", ""Sci-Fi""]",40,0.864,0.503
USR-7257,20.59,62.72,"[""Drama"", ""Documentary"", ""Sci-Fi"", ""Crime""]",32,0.962,0.66
USR-9103,27.71,55.21,"[""Crime"", ""Sci-Fi"", ""Romance""]",24,0.832,0.624
USR-6470,6.24,30.52,"[""Animation"", ""Comedy""]",16,0.645,0.286
USR-10479,2.96,22.54,"[""Drama""]",6,0.252,0.736
USR-1432,40.08,108.38,"[""Sci-Fi"", ""Action""]",25,0.856,0.475
USR-8873,29.14,55.79,"[""Mystery"", ""Adventure"", ""Romance""]",25,0.644,0.697
USR-1868,41.56,67.49,"[""Thriller"", ""Action""]",23,0.857,0.383
USR-3975,34.75,89.46,"[""Sci-Fi"", ""Thriller"", ""Action""]",26,0.833,0.56
USR-6237,14.9,23.75,"[""Comedy"", ""Animation""]",17,0.637,0.341
USR-6094,6.55,31.96,"[""Comedy"", ""Animation""]",20,0.683,0.263
USR-6434,8.36,23.7,"[""Animation"", ""Comedy""]",22,0.481,0.366
USR-1542,22.94,87.94,"[""Sci-Fi"", ""Thriller"", ""Adventure""]",22,0.817,0.567
USR-6196,11.82,19.43,"[""Comedy"", ""Animation""]",10,0.546,0.49
USR-2133,26.35,93.95,"[""Thriller"", ""Action"", ""Sci-Fi""]",23,0.78,0.425
USR-10936,3.65,25.03,"[""Comedy""]",6,0.229,0.66
USR-5502,11.78,17.7,"[""Animation""]",19,0.649,0.387
USR-7355,36.79,56.86,"[""Sci-Fi"", ""Mystery"", ""Romance""]",24,0.807,0.538
USR-10429,2.9,38.96,"[""Comedy""]",4,0.309,0.684
USR-4391,6.44,27.19,"[""Comedy"", ""Animation""]",21,0.691,0.388
USR-4889,1.93,16.33,"[""Animation""]",11,0.528,0.27
USR-3963,37.82,109.54,"[""Action"", ""Sci-Fi"", ""Thriller""]",31,0.804,0.251
USR-5156,8.01,24.23,"[""Comedy"", ""Animation""]",17,0.546,0.485
USR-4260,9.64,16.56,"[""Animation""]",20,0.574,0.385
USR-7303,16.85,59.72,"[""Sci-Fi"", ""Drama"", ""Adventure"", ""Crime"", ""Documentary""]",36,0.703,0.383
USR-7035,26.36,65.45,"[""Drama"", ""Sci-Fi"", ""Romance""]",28,0.753,0.37
USR-9094,27.74,44.05,"[""Documentary"", ""Adventure"", ""Drama""]",33,0.672,0.446
USR-2178,49.70842632729312,116.33,"[""Thriller"", ""Action""]",27,0.877,0.407
USR-3584,40.32,83.25,"[""Sci-Fi"", ""Thriller""]",20,0.847,0.376
USR-3814,33.92,88.16,"[""Action"", ""Thriller"", ""Sci-Fi""]",33,0.803,0.317
USR-4960,7.13,21.67,"[""Animation"", ""Comedy""]",19,0.935,0.372
USR-3948,39.91,91.45,"[""Thriller"", ""Action""]",32,0.689,0.519
USR-7644,24.35,65.21,"[""Sci-Fi"", ""Drama"", ""Adventure"", ""Romance"", ""Documentary""]",25,0.768,0.15
USR-6175,8.72,14.88,"[""Comedy"", ""Animation""]",17,0.659,0.268
USR-7842,29.18,55.73,"[""Documentary"", ""Sci-Fi"", ""Romance"", ""Adventure"", ""Crime""]",15,0.644,0.85
USR-9387,1.86,45.35,"[""Family""]",7,0.311,0.654
USR-4587,8.84,19.1,"[""Comedy"", ""Animation""]",26,0.598,0.324
USR-10324,2.73,23.71,[],5,0.177,0.953
USR-9166,27.34,65.45,"[""Crime"", ""Adventure"", ""Drama"", ""Sci-Fi""]",28,0.769,0.604
USR-3564,27.55,102.41,"[""Sci-Fi"", ""Thriller"", ""Action""]",20,0.933,0.317
USR-3631,37.28,80.52,"[""Sci-Fi"", ""Thriller"", ""Action""]",17,0.921,0.449
USR-4191,42.09,102.61,"[""Thriller"", ""Action"", ""Crime""]",31,0.91,0.108
USR-8954,25.06,59.78,"[""Adventure"", ""Crime"", ""Romance"", ""Drama"", ""Sci-Fi""]",25,0.874,0.619
USR-8817,24.7,67.58,"[""Mystery"", ""Drama"", ""Crime""]",34,0.817,0.373
USR-6037,6.3,27.06,"[""Comedy"", ""Animation""]",16,0.567,0.36
USR-2081,38.75,89.0,"[""Sci-Fi"", ""Action""]",14,1.0,0.493
USR-5284,4.67,,"[""Comedy"", ""Animation""]",19,0.801,0.361
USR-10866,4.37,27.97,"[""Family""]",5,0.548,0.84
USR-8086,24.17,45.34,"[""Mystery"", ""Crime"", ""Drama""]",28,0.826,0.372
USR-3086,30.32,99.85,"[""Sci-Fi"", ""Action""]",19,0.715,0.458
USR-7346,31.76,55.24,"[""Adventure"", ""Drama"", ""Documentary"", ""Mystery"", ""Sci-Fi""]",33,0.831,0.599
USR-3453,37.21,80.74,[],35,0.976,0.401
USR-5967,6.73,,"[""Animation"", ""Comedy""]",24,0.637,0.339
USR-3024,39.55,98.94,"[""Sci-Fi"", ""Thriller""]",27,0.816,0.427
USR-9224,34.62,66.63,"[""Romance"", ""Mystery"", ""Sci-Fi""]",28,0.718,0.605
USR-10082,2.29,34.54,"[""Drama"", ""Family""]",4,0.468,0.632
USR-9811,2.31,37.35,"[""Drama""]",4,0.325,0.614
USR-8322,14.57,55.05,"[""Adventure"", ""Drama"", ""Romance""]",26,0.72,0.365
USR-1227,46.3,90.31,"[""Action"", ""Sci-Fi"", ""Thriller""]",11,0.918,0.366
USR-2014,49.58,63.04,"[""Thriller"", ""Sci-Fi""]",25,0.815,0.421
USR-7680,32.29,50.07,"[""Documentary"", ""Sci-Fi"", ""Crime"", ""Adventure""]",26,0.62,0.61
USR-2930,30.78,97.47,"[""Sci-Fi"", ""Action"", ""Thriller""]",21,0.863,0.489
USR-2044,60.4,77.32,"[""Thriller"", ""Sci-Fi"", ""Action""]",17,0.948,0.445
USR-6252,4.68,19.4,"[""Animation"", ""Comedy""]",17,0.479,0.363
USR-2405,36.38,118.37,"[""Sci-Fi"", ""Action"", ""Thriller""]",18,0.771,0.327
USR-10139,4.39,35.79,"[""Family""]",7,0.386,0.852
USR-3180,33.73,102.13,"[""Sci-Fi"", ""Thriller"", ""Crime""]",24,0.91,0.408
USR-1698,57.18,63.95,"[""Sci-Fi"", ""Thriller"", ""Action"", ""Adventure""]",30,0.815,0.542
USR-2125,30.85,105.93,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",24,0.704,0.332
USR-8379,14.85,63.62,"[""Romance"", ""Adventure"", ""Sci-Fi"", ""Mystery""]",33,0.917,0.546
USR-4896,9.31,20.79,"[""Comedy"", ""Animation""]",24,0.566,0.364
USR-9306,3.09,19.35,"[""Drama"", ""Comedy""]",6,0.133,0.488
USR-6111,9.37,24.13,"[""Animation""]",25,0.787,0.365
USR-2779,34.66,95.28,"[""Sci-Fi"", ""Thriller"", ""Adventure""]",35,0.995,0.425
USR-9101,25.68,54.78,"[""Crime"", ""Adventure"", ""Documentary""]",28,0.761,0.473
USR-3635,15.0,82.95,"[""Sci-Fi"", ""Thriller""]",16,0.882,0.391
USR-8188,25.65,59.07,"[""Mystery"", ""Drama"", ""Romance"", ""Sci-Fi"", ""Documentary""]",22,0.955,0.487
USR-8545,29.43,48.69,"[""Mystery"", ""Drama"", ""Sci-Fi"", ""Documentary"", ""Crime""]",21,0.831,0.453
USR-8605,25.31,59.62,"[""Documentary"", ""Mystery"", ""Romance"", ""Crime"", ""Sci-Fi""]",34,0.733,0.288
USR-4490,5.74,19.67,,18,0.564,0.264
USR-9348,2.5,37.14,"[""Family""]",5,0.315,0.799
USR-2038,32.44,78.0,"[""Thriller"", ""Sci-Fi"", ""Action""]",38,0.716,0.37
USR-7094,25.51,68.68,"[""Adventure"", ""Documentary"", ""Sci-Fi"", ""Drama"", ""Mystery""]",34,0.834,0.59
USR-3257,28.56,70.13,"[""Thriller"", ""Action""]",29,0.859,0.356
USR-9278,33.28,66.91,"[""Documentary"", ""Mystery"", ""Sci-Fi"", ""Adventure"", ""Romance""]",22,0.743,0.358
USR-3614,28.65,93.24,"[""Sci-Fi"", ""Thriller""]",25,0.864,0.505
USR-1314,43.12,77.59,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Crime""]",16,0.728,0.531
USR-3650,32.7,105.48,"[""Thriller"", ""Action""]",28,0.79,0.428
USR-3282,35.7,88.53,"[""Sci-Fi"", ""Action"", ""Adventure""]",31,0.814,0.437
USR-7742,33.79,77.43,"[""Crime"", ""Sci-Fi"", ""Drama"", ""Adventure""]",28,0.769,0.464
USR-3980,31.14,74.89,"[""Thriller"", ""Sci-Fi"", ""Action""]",29,0.795,0.444
USR-3548,42.74,101.18,"[""Sci-Fi"", ""Action""]",30,0.857,0.377
USR-6513,9.39,22.35,"[""Animation"", ""Comedy""]",17,0.849,0.152
USR-6133,5.04,17.58,"[""Comedy"", ""Animation""]",22,0.627,0.5
USR-3160,36.0,100.03,"[""Thriller"", ""Sci-Fi""]",29,0.833,0.567
USR-8081,15.12,51.32,"[""Drama"", ""Crime"", ""Adventure""]",20,0.829,0.424
USR-4138,34.92,91.13,"[""Sci-Fi"", ""Action"", ""Thriller""]",38,0.992,0.459
USR-10174,1.76,39.41,"[""Comedy"", ""Drama""]",7,0.283,0.697
USR-6851,6.78,19.01,"[""Comedy""]",10,0.691,0.259
USR-10965,3.77,27.16,"[""Family"", ""Drama""]",9,0.345,0.621
USR-7446,30.6,57.91,"[""Mystery"", ""Sci-Fi"", ""Drama""]",24,0.755,0.497
USR-4968,10.25,24.47,"[""Animation""]",22,0.659,0.284
USR-2429,35.1,101.34,"[""Thriller"", ""Action""]",31,1.0,0.591
USR-9512,2.49,38.31,"[""Family""]",3,0.239,1.0
USR-3521,48.26,82.28,"[""Action"", ""Thriller""]",26,0.958,0.336
USR-9013,26.93,78.87,"[""Drama"", ""Mystery"", ""Romance"", ""Documentary""]",19,0.719,0.616
USR-5970,1.77,24.05,"[""Comedy"", ""Animation""]",18,0.614,0.394
USR-2856,,68.0,"[""Action"", ""Sci-Fi"", ""Thriller"", ""Crime""]",17,0.913,0.506
USR-9726,3.46,33.38,"[""Comedy""]",6,0.292,0.611
USR-6603,13.0,25.89,"[""Comedy"", ""Animation""]",19,0.579,0.466
USR-8272,15.77,59.42,"[""Documentary"", ""Adventure"", ""Crime""]",31,0.803,0.498
USR-10968,4.1,41.53,"[""Drama"", ""Comedy""]",7,0.385,0.938
USR-1449,45.71,82.86,"[""Action"", ""Thriller"", ""Sci-Fi""]",23,0.905,0.323
USR-8876,24.27,52.91,"[""Romance"", ""Adventure"", ""Drama"", ""Mystery""]",17,0.699,0.236
USR-2285,30.3,114.25,"[""Action"", ""Sci-Fi""]",26,0.849,0.38
USR-6996,28.5,55.06,"[""Adventure"", ""Crime"", ""Drama"", ""Sci-Fi""]",26,0.651,0.356
USR-9075,25.28,65.18,,36,0.618,0.428
USR-8752,21.2,74.13,"[""Mystery"", ""Adventure"", ""Drama"", ""Documentary""]",29,0.862,0.301
USR-4728,6.89,22.51,"[""Animation""]",14,0.871,0.245
USR-8354,21.31,57.25,"[""Documentary"", ""Mystery"", ""Crime""]",25,0.749,0.601
USR-1362,51.65,89.49,"[""Action"", ""Sci-Fi"", ""Thriller""]",17,1.0,0.374
USR-7280,29.94,73.46,"[""Romance"", ""Sci-Fi"", ""Crime""]",26,0.796,0.651
USR-6231,7.38,23.64,"[""Comedy"", ""Animation""]",30,0.692,0.245
USR-10037,2.66,30.99,"[""Drama"", ""Comedy""]",1,0.34,0.55
USR-8296,25.46,68.42,"[""Drama"", ""Mystery"", ""Crime""]",13,0.688,0.48
USR-9985,1.32,23.78,"[""Drama""]",7,0.665,0.808
USR-8535,29.82,59.51,"[""Romance"", ""Mystery"", ""Crime""]",27,0.757,0.395
USR-7252,28.27,55.46,"[""Documentary"", ""Crime"", ""Sci-Fi"", ""Silent Cinema""]",20,0.921,0.285
USR-6927,31.39,70.84,"[""Sci-Fi"", ""Mystery"", ""Adventure""]",9,0.79,0.543
USR-6150,8.92,22.36,"[""Comedy"", ""Animation""]",23,0.576,0.495
USR-3461,46.83,89.62,"[""Thriller"", ""Action"", ""Sci-Fi""]",19,0.734,0.375
USR-1023,,117.04,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",28,0.837,0.406
USR-3067,42.63,95.96,"[""Action"", ""Sci-Fi"", ""Thriller""]",19,1.0,0.284
USR-2654,41.54,104.87,"[""Action"", ""Sci-Fi"", ""Adventure""]",29,0.835,0.304
USR-1703,46.18,87.93,"[""Thriller"", ""Sci-Fi""]",21,0.917,0.341
USR-10413,4.47,34.0,"[""Drama"", ""Family""]",7,0.349,0.869
USR-3744,37.76,,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Adventure""]",22,0.693,0.296
USR-2377,30.12,106.9,"[""Sci-Fi"", ""Action"", ""Adventure""]",20,0.902,0.558
USR-2725,26.42,70.11,"[""Thriller"", ""Action"", ""Sci-Fi""]",15,0.814,0.466
USR-3469,36.72,95.16,"[""Action"", ""Thriller""]",24,0.932,0.406
USR-4755,7.1,24.76,"[""Comedy""]",9,0.664,0.225
USR-3326,39.24,113.5,"[""Thriller"", ""Sci-Fi"", ""Action""]",10,0.857,0.328
USR-1461,35.29,91.1,"[""Sci-Fi"", ""Action""]",18,0.809,0.573
USR-6164,10.35,22.18,"[""Comedy""]",13,0.553,0.355
USR-5184,6.26,34.96,"[""Animation""]",22,0.594,0.273
USR-6527,8.7,25.56,"[""Animation""]",26,0.647,0.266
USR-5083,4.04,21.38,"[""Animation"", ""Comedy""]",20,0.582,0.223
USR-2487,35.34,88.86,"[""Thriller"", ""Action""]",36,0.799,0.425
USR-4679,2.87,18.75,"[""Animation"", ""Comedy""]",21,0.625,0.255
USR-8730,30.94,79.29,"[""Drama"", ""Crime"", ""Adventure"", ""Sci-Fi"", ""Documentary"", ""Avant-Garde Doc""]",24,0.849,0.654
USR-1283,40.78,108.15,"[""Thriller"", ""Sci-Fi"", ""Action"", ""Adventure""]",19,0.797,0.451
USR-7580,24.1,54.55,"[""Documentary"", ""Crime"", ""Adventure"", ""Mystery""]",30,0.847,0.466
USR-5559,8.3,37.78,"[""Comedy"", ""Animation""]",16,0.612,0.352
USR-5309,10.55,11.76,"[""Animation""]",29,0.683,0.411
USR-7685,20.61,58.66,"[""Drama"", ""Adventure"", ""Romance"", ""Mystery""]",23,0.867,0.359
USR-5866,7.54,24.43,"[""Animation""]",17,0.582,0.321
USR-4538,6.92,33.67,"[""Comedy""]",25,0.765,0.28
USR-4869,8.7,22.76,"[""Comedy"", ""Animation""]",19,0.645,0.301
USR-8004,26.32,66.11,"[""Documentary"", ""Drama"", ""Crime"", ""Sci-Fi""]",24,0.772,0.341
USR-3582,43.15,109.28,"[""Action"", ""Sci-Fi""]",26,0.873,0.409
USR-2369,35.34,101.37,[],22,0.936,0.444
USR-10567,2.96,22.17,"[""Comedy""]",1,0.429,0.757
USR-9285,31.69,59.89,"[""Sci-Fi"", ""Mystery"", ""Adventure"", ""Crime""]",21,0.675,0.418
USR-1598,33.25,82.57,"[""Thriller"", ""Action"", ""Sci-Fi""]",21,0.784,0.504
USR-5352,6.09,26.91,"[""Animation"", ""Comedy""]",30,0.512,0.337
USR-7347,29.49,56.06,"[""Adventure"", ""Mystery"", ""Documentary"", ""Crime"", ""Sci-Fi""]",20,0.774,0.371
USR-10071,0.1,11.76,"[""Drama"", ""Family""]",6,0.1,0.86
USR-7380,32.89,62.71,"[""Romance"", ""Sci-Fi"", ""Documentary"", ""Adventure"", ""Drama""]",30,0.881,0.486
USR-5759,11.68,23.85,"[""Comedy"", ""Animation""]",24,0.737,0.176
USR-1647,27.41,88.66,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",36,0.919,0.382
USR-7382,26.21,70.22,"[""Crime"", ""Documentary"", ""Romance"", ""Drama"", ""Mystery""]",28,0.817,0.284
USR-8528,18.43,56.81,"[""Mystery"", ""Drama"", ""Documentary""]",25,0.88,0.551
USR-10796,3.0,30.3,"[""Family"", ""Drama""]",4,0.122,0.77
USR-7024,28.39,48.53,"[""Sci-Fi"", ""Crime"", ""Drama"", ""Documentary"", ""Mystery""]",29,0.899,0.548
USR-10696,3.82,29.24,"[""Drama"", ""Family""]",8,0.147,0.931
USR-9132,35.58,62.41,"[""Romance"", ""Documentary"", ""Sci-Fi"", ""Mystery""]",19,0.706,0.406
USR-8166,17.77,51.56,"[""Romance"", ""Drama"", ""Sci-Fi""]",22,0.851,0.368
USR-4469,8.47,18.68,[],16,0.693,0.1
USR-8973,19.66,61.09,"[""Crime"", ""Mystery"", ""Sci-Fi"", ""Romance""]",22,0.817,0.481
USR-8698,33.28,53.25,"[""Adventure"", ""Documentary"", ""Drama"", ""Romance""]",30,0.787,0.549
USR-3991,,72.06,"[""Thriller"", ""Action"", ""Sci-Fi""]",27,0.819,0.492
USR-10503,1.74,21.54,"[""Family""]",7,0.29,0.591
USR-5876,9.19,11.75,"[""Animation""]",28,0.654,0.538
USR-3545,53.44,80.03,"[""Thriller"", ""Sci-Fi""]",32,0.895,0.516
USR-9688,5.62,32.97,"[""Comedy"", ""Family""]",5,0.307,0.821
USR-8799,19.99,,"[""Documentary"", ""Sci-Fi"", ""Mystery""]",20,0.858,0.458
USR-6342,10.88,21.5,"[""Animation"", ""Comedy""]",30,0.559,0.403
USR-2568,46.99,102.75,"[""Thriller"", ""Sci-Fi""]",21,0.856,0.409
USR-1743,47.12375485701377,96.48,"[""Sci-Fi"", ""Action""]",16,0.905,0.469
USR-5067,11.51,33.78,"[""Animation"", ""Comedy""]",22,0.588,0.443
USR-4989,9.56,26.33,"[""Comedy"", ""Animation""]",20,0.631,0.344
USR-8032,21.99,71.29,"[""Sci-Fi"", ""Documentary"", ""Drama"", ""Crime""]",27,0.796,0.664
USR-3161,36.2,89.23,"[""Action"", ""Sci-Fi""]",23,0.825,0.464
USR-1686,31.62,77.6,"[""Thriller"", ""Sci-Fi""]",19,0.9,0.384
USR-8603,21.92,68.7,"[""Sci-Fi"", ""Crime"", ""Mystery"", ""Romance""]",32,0.698,0.79
USR-8960,20.52,55.26,"[""Crime"", ""Mystery"", ""Documentary"", ""Drama""]",26,0.779,0.501
USR-4244,11.72,24.71,"[""Animation"", ""Comedy""]",15,0.705,0.284
USR-6845,11.3,37.02,"[""Animation""]",20,0.602,0.372
USR-9270,16.83,45.26,"[""Documentary"", ""Crime"", ""Romance""]",42,0.739,0.389
USR-3462,34.09,68.25,"[""Sci-Fi"", ""Action""]",17,0.911,0.4
USR-5084,10.64,21.07,"[""Animation"", ""Comedy""]",19,0.617,0.352
USR-3838,38.63,82.87,"[""Sci-Fi"", ""Thriller"", ""Action""]",25,0.71,0.452
USR-4698,11.14,33.29,"[""Comedy"", ""Animation""]",26,0.698,0.492
USR-8129,19.97,71.79,"[""Mystery"", ""Drama"", ""Romance"", ""Sci-Fi"", ""Adventure""]",28,0.785,0.395
USR-7268,20.81,45.49,"[""Romance"", ""Sci-Fi"", ""Documentary"", ""Crime""]",28,0.745,0.443
USR-5942,8.44,28.27,"[""Comedy"", ""Animation""]",19,0.709,0.359
USR-6947,26.58,66.92,"[""Crime"", ""Mystery"", ""Drama""]",21,0.903,0.524
USR-5584,6.76,25.49,"[""Animation""]",26,0.647,0.19
USR-6785,7.13,32.79,"[""Comedy"", ""Animation""]",25,0.615,0.253
USR-5041,8.41,24.11,"[""Animation"", ""Comedy""]",17,0.66,0.203
USR-3231,41.42,82.53,"[""Action"", ""Sci-Fi""]",21,0.839,0.436
USR-8570,26.04,69.27,"[""Romance"", ""Sci-Fi"", ""Documentary""]",25,0.817,0.5
USR-1936,40.08,65.27,"[""Action"", ""Sci-Fi"", ""Thriller""]",29,0.939,0.283
USR-3321,31.94,,"[""Sci-Fi"", ""Thriller"", ""Action""]",28,0.878,0.509
USR-5879,12.62,32.0,"[""Animation"", ""Comedy""]",22,0.716,0.252
USR-1522,32.6,65.95,"[""Action"", ""Sci-Fi"", ""Thriller""]",30,0.804,0.44
USR-1523,40.84,109.22,"[""Thriller"", ""Action"", ""Sci-Fi""]",21,0.659,0.379
USR-6346,14.61,25.82,"[""Animation"", ""Comedy""]",20,0.651,0.399
USR-10976,4.1,22.72,"[""Comedy"", ""Drama""]",6,0.493,0.684
USR-4360,2.41,18.78,"[""Animation"", ""Comedy""]",23,0.642,0.193
USR-2312,48.16,96.48,"[""Sci-Fi"", ""Action""]",29,0.971,0.561
USR-4984,12.09,27.56,"[""Comedy""]",15,0.799,0.349
USR-7495,24.87,60.41,"[""Mystery"", ""Sci-Fi"", ""Romance"", ""Documentary"", ""Adventure""]",29,0.865,0.422
USR-10658,2.24,26.88,"[""Drama""]",5,0.388,0.893
USR-2717,26.48,76.65,"[""Action"", ""Thriller""]",29,1.0,0.478
USR-1781,40.6,107.09,"[""Thriller"", ""Sci-Fi"", ""Action""]",31,0.863,0.454
